Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Quarter,Month,Year,Division,Forecast_Revenue,Pipeline_Stage,Probability_%,Renewal_Probability,Variance,Growth_Rate_%,Scenario,Forecast_Status
1722,US-2023-141110,2023-08-09,12-01-2023,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.512,2.9128329297820823,November,2023.0,Professional Services,4.29,Negotiation,90,60,0.03,-40.92,Best Case,Above Forecast
1723,US-2023-124730,2023-08-09,11/26/2023,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,2.9128329297820823,November,2023.0,Professional Services,91.68,Proposal,40,95,1.47,2056.25,Expected Case,Above Forecast
1724,US-2023-124730,2023-08-09,11/26/2023,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,2.9128329297820823,November,2023.0,Managed Services,13.73,Closed Won,40,66,-2.21,-87.63,Worst Case,Below Forecast
1725,US-2023-147648,2023-08-09,12-01-2023,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,2.9128329297820823,November,2023.0,Professional Services,77.55,Negotiation,75,79,4.43,611.63,Expected Case,Above Forecast
1726,US-2023-168984,2023-08-09,12-02-2023,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,2.9128329297820823,November,2023.0,Managed Services,17.42,Lead,75,79,-1.87,-81.03,Worst Case,Below Forecast
1727,US-2023-141110,2023-08-09,12-01-2023,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,2.9128329297820823,November,2023.0,Professional Services,13.45,Proposal,60,84,1.49,-3.94,Expected Case,Above Forecast
1728,US-2023-168984,2023-08-09,12-02-2023,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27,2.9128329297820823,November,2023.0,Technology Licensing,721.84,Lead,75,80,-52.76,4378.45,Worst Case,Below Forecast
1729,US-2023-168984,2023-08-09,12-02-2023,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,2.9128329297820823,November,2023.0,Managed Services,514.95,Negotiation,90,68,-76.61,-34.49,Worst Case,Below Forecast
1730,US-2023-124730,2023-08-09,11/26/2023,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,2.9128329297820823,November,2023.0,Technology Licensing,276.15,Closed Won,75,86,3.81,-36.13,Worst Case,Above Forecast
1731,US-2023-167486,2023-08-09,12-01-2023,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,39.98,2.9128329297820823,November,2023.0,Managed Services,191.04,Lead,75,87,8.86,-28.6,Best Case,Above Forecast
1732,US-2023-119032,2023-08-09,12-03-2023,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.316,2.9128329297820823,November,2023.0,Technology Licensing,4.12,Closed Won,60,84,-0.36,-98.12,Best Case,Below Forecast
1733,US-2023-105249,2023-08-09,11/28/2023,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,2.9128329297820823,November,2023.0,Professional Services,458.13,Proposal,90,95,-46.8,10839.68,Worst Case,Below Forecast
1734,US-2023-101560,2023-08-09,12-01-2023,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0.0,43.736,2.9128329297820823,November,2023.0,Professional Services,439.91,Lead,75,93,-42.31,-3.34,Expected Case,Below Forecast
1735,US-2023-159800,2023-08-09,12-01-2023,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.7936,2.9128329297820823,November,2023.0,Professional Services,43.5,Proposal,40,61,0.18,-89.01,Expected Case,Above Forecast
1736,US-2023-163013,2023-08-09,12-04-2023,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0.0,3.9609,2.9128329297820823,November,2023.0,Managed Services,14.31,Proposal,90,68,0.36,-66.41,Worst Case,Above Forecast
1737,US-2023-101560,2023-08-09,12-01-2023,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0.0,4.3296,2.9128329297820823,November,2023.0,Technology Licensing,15.57,Proposal,90,78,-2.45,-10.57,Best Case,Below Forecast
1738,US-2023-101560,2023-08-09,12-01-2023,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,3,0.0,22.3734,2.9128329297820823,November,2023.0,Professional Services,53.74,Proposal,60,74,-8.08,248.02,Best Case,Below Forecast
1739,US-2023-121167,2023-08-09,11/30/2023,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,2.9128329297820823,November,2023.0,Technology Licensing,17.89,Proposal,90,80,-0.64,-62.23,Best Case,Below Forecast
1740,US-2023-120175,2023-08-09,12-03-2023,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6,0.0,29.4492,2.9128329297820823,November,2023.0,Technology Licensing,73.87,Negotiation,90,75,-9.85,271.17,Best Case,Below Forecast
1741,US-2023-105249,2023-08-09,11/28/2023,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872,2.9128329297820823,November,2023.0,Professional Services,42.88,Lead,90,61,-1.48,-35.33,Expected Case,Below Forecast
1742,US-2023-101560,2023-08-09,12-01-2023,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.96,7,0.0,40.4012,2.9128329297820823,November,2023.0,Professional Services,88.31,Closed Won,90,85,-2.35,107.63,Worst Case,Below Forecast
1743,US-2023-105249,2023-08-09,11/28/2023,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472,2.9128329297820823,November,2023.0,Technology Licensing,6.97,Closed Won,90,88,0.39,-91.44,Worst Case,Above Forecast
1744,US-2023-159800,2023-08-09,12-01-2023,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825,2.9128329297820823,November,2023.0,Professional Services,143.84,Negotiation,90,92,-3.91,1801.22,Worst Case,Below Forecast
1745,US-2023-121629,2023-08-09,12-02-2023,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,2.9128329297820823,November,2023.0,Professional Services,1060.0,Closed Won,90,93,-61.15,613.82,Expected Case,Below Forecast
1746,US-2023-134712,2023-08-09,12-04-2023,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,2.9128329297820823,November,2023.0,Professional Services,11.45,Closed Won,40,86,1.17,-98.74,Best Case,Above Forecast
1747,US-2023-153983,2023-08-09,12-06-2023,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.4,5,0.0,15.2,2.9128329297820823,November,2023.0,Managed Services,31.41,Closed Won,90,66,-1.01,140.81,Best Case,Below Forecast
1748,US-2023-136280,2023-08-09,12-06-2023,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,2.9128329297820823,November,2023.0,Technology Licensing,5.72,Lead,60,74,-0.68,-83.42,Expected Case,Below Forecast
1749,US-2023-111353,2023-08-09,12-06-2023,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2,0.0,11.7782,2.9128329297820823,November,2023.0,Technology Licensing,27.67,Closed Won,40,76,-2.61,397.22,Expected Case,Below Forecast
1750,US-2023-153983,2023-08-09,12-06-2023,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,2.9128329297820823,November,2023.0,Managed Services,628.07,Lead,90,68,-52.15,2198.16,Worst Case,Below Forecast
1751,US-2023-148425,2023-08-09,12-04-2023,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,-4.428,2.9128329297820823,November,2023.0,Technology Licensing,7.79,Closed Won,75,72,-1.15,-98.85,Worst Case,Below Forecast
1752,US-2023-103590,2023-08-09,12-04-2023,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0.0,29.2716,2.9128329297820823,November,2023.0,Professional Services,56.39,Closed Won,60,91,5.89,837.67,Expected Case,Above Forecast
1753,US-2023-146843,2023-08-09,12-06-2023,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994,2.9128329297820823,November,2023.0,Technology Licensing,51.21,Lead,40,61,-3.22,-22.94,Expected Case,Below Forecast
1754,US-2023-146843,2023-08-09,12-06-2023,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614,2.9128329297820823,November,2023.0,Professional Services,116.17,Negotiation,60,91,-13.93,113.04,Expected Case,Below Forecast
1755,US-2023-150798,2023-01-12,12-03-2023,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-51.984,4.0,December,2023.0,Managed Services,966.49,Closed Won,40,79,-56.77,789.79,Best Case,Below Forecast
1756,US-2023-120474,2023-01-12,12-03-2023,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816,4.0,December,2023.0,Professional Services,2799.89,Proposal,75,78,7.95,208.65,Worst Case,Above Forecast
1757,US-2023-161613,2023-01-12,12-03-2023,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.3,-19.2588,4.0,December,2023.0,Technology Licensing,634.2,Proposal,60,86,39.86,-75.99,Expected Case,Above Forecast
1758,US-2023-150798,2023-01-12,12-03-2023,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2,0.2,1.4224,4.0,December,2023.0,Technology Licensing,9.48,Negotiation,60,95,-1.35,-98.79,Expected Case,Below Forecast
1759,US-2023-131051,2023-01-12,12-05-2023,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,4.0,December,2023.0,Technology Licensing,60.6,Proposal,40,89,-2.4,616.04,Best Case,Below Forecast
1760,US-2023-143210,2023-01-12,12-03-2023,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,4.0,December,2023.0,Managed Services,11.42,Lead,40,70,-1.6,-83.13,Expected Case,Below Forecast
1761,US-2023-143210,2023-01-12,12-03-2023,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.0,15.5856,4.0,December,2023.0,Managed Services,49.31,Closed Won,75,75,-3.47,366.8,Worst Case,Below Forecast
1762,US-2023-120474,2023-01-12,12-03-2023,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0.0,12.5928,4.0,December,2023.0,Technology Licensing,51.41,Closed Won,90,85,-4.77,1.75,Best Case,Below Forecast
1763,US-2023-150798,2023-01-12,12-03-2023,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.288,7,0.2,12.7008,4.0,December,2023.0,Professional Services,41.41,Closed Won,40,89,-5.12,-22.2,Expected Case,Below Forecast
1764,US-2023-150798,2023-01-12,12-03-2023,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.988,2,0.4,109.998,4.0,December,2023.0,Managed Services,724.5,Closed Won,40,61,-64.51,1718.75,Worst Case,Below Forecast
1765,US-2023-131527,2023-01-12,12-07-2023,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,4,0.2,9.5968,4.0,December,2023.0,Technology Licensing,97.83,Proposal,40,93,-1.86,-85.46,Worst Case,Below Forecast
1766,US-2023-143210,2023-01-12,12-03-2023,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0.0,78.851,4.0,December,2023.0,Technology Licensing,286.61,Proposal,75,81,-14.71,183.32,Best Case,Below Forecast
1767,US-2023-112158,2023-02-12,12-04-2023,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49,4.0,December,2023.0,Managed Services,1008.48,Proposal,90,90,-124.56,225.09,Worst Case,Below Forecast
1768,US-2023-154095,2023-02-12,12-07-2023,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568,4.0,December,2023.0,Managed Services,242.74,Lead,90,80,-2.9,-72.87,Best Case,Below Forecast
1769,US-2023-117744,2023-02-12,12-06-2023,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,4.0,December,2023.0,Managed Services,59.32,Proposal,75,95,-0.96,-75.67,Worst Case,Below Forecast
1770,US-2023-117744,2023-02-12,12-06-2023,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,4.0,December,2023.0,Professional Services,37.11,Proposal,90,82,2.85,-31.53,Expected Case,Above Forecast
1771,US-2023-154095,2023-02-12,12-07-2023,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808,4.0,December,2023.0,Professional Services,71.31,Closed Won,60,85,-10.59,51.95,Best Case,Below Forecast
1772,US-2023-101147,2023-02-12,12-04-2023,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394,1,0.8,-6.3441,4.0,December,2023.0,Technology Licensing,2.22,Proposal,75,77,0.17,-96.06,Worst Case,Above Forecast
1773,US-2023-117744,2023-02-12,12-06-2023,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,4.0,December,2023.0,Managed Services,18.02,Negotiation,40,74,-1.56,587.72,Best Case,Below Forecast
1774,US-2023-112158,2023-02-12,12-04-2023,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,4.0,December,2023.0,Professional Services,47.84,Negotiation,90,93,-1.12,183.77,Worst Case,Below Forecast
1775,US-2023-154095,2023-02-12,12-07-2023,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2036,4.0,December,2023.0,Managed Services,16.0,Closed Won,60,81,-0.34,-66.48,Best Case,Below Forecast
1776,US-2023-103807,2023-02-12,12-09-2023,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628,4.0,December,2023.0,Technology Licensing,16.82,Proposal,75,87,-1.58,-2.68,Expected Case,Below Forecast
1777,US-2023-154095,2023-02-12,12-07-2023,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0.0,73.41,4.0,December,2023.0,Professional Services,135.09,Negotiation,75,66,11.73,863.39,Best Case,Above Forecast
1778,US-2023-103807,2023-02-12,12-09-2023,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833,4.0,December,2023.0,Professional Services,6.41,Negotiation,40,83,-0.46,-95.95,Best Case,Below Forecast
1779,US-2023-132864,2023-02-12,12-07-2023,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,4.0,December,2023.0,Professional Services,135.57,Lead,40,94,-15.77,1913.45,Expected Case,Below Forecast
1780,US-2023-112158,2023-02-12,12-04-2023,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0.0,52.7824,4.0,December,2023.0,Technology Licensing,137.77,Closed Won,75,72,-17.81,0.13,Worst Case,Below Forecast
1781,CA-2023-123664,2023-02-12,12-06-2023,Standard Class,NC-19470,Neil Cohen,Home Office,Canada,Halifax,Nova Scotia,B3H,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,4.0,December,2023.0,Managed Services,55.51,Negotiation,60,72,2.85,-51.35,Expected Case,Above Forecast
1782,CA-2023-117964,2023-02-12,12-06-2023,Standard Class,MK-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-20.976,4.0,December,2023.0,Professional Services,46.72,Negotiation,40,90,-6.76,-31.53,Best Case,Below Forecast
1783,CA-2023-117964,2023-02-12,12-06-2023,Standard Class,MK-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,2.4406,4.0,December,2023.0,Technology Licensing,18.06,Closed Won,75,78,-1.6,-58.8,Expected Case,Below Forecast
1784,US-2023-164861,2023-03-12,12-06-2023,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,4,0.0,12.4416,4.0,December,2023.0,Managed Services,30.19,Proposal,75,88,-4.27,57.43,Expected Case,Below Forecast
1785,US-2023-122749,2023-03-12,12-09-2023,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0.0,134.3888,4.0,December,2023.0,Technology Licensing,501.84,Closed Won,40,81,-21.88,1751.7,Best Case,Below Forecast
1786,US-2023-127187,2023-04-12,12-08-2023,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904,4.0,December,2023.0,Managed Services,138.12,Lead,90,80,-8.14,-72.92,Best Case,Below Forecast
1787,CA-2023-119508,2023-04-12,12-09-2023,Standard Class,TZ-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.03,4.0,December,2023.0,Technology Licensing,29.49,Lead,60,75,-4.41,-80.7,Expected Case,Below Forecast
1788,CA-2023-119508,2023-04-12,12-09-2023,Standard Class,TZ-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,6.25,4.0,December,2023.0,Managed Services,19.77,Lead,90,89,-2.87,-32.62,Best Case,Below Forecast
1789,US-2023-150203,2023-05-12,12-07-2023,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0.0,72.5754,4.0,December,2023.0,Professional Services,258.88,Negotiation,90,64,-8.62,1380.83,Worst Case,Below Forecast
1790,US-2023-106376,2023-05-12,12-10-2023,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,4.0,December,2023.0,Managed Services,1093.35,Proposal,60,65,19.67,344.75,Worst Case,Above Forecast
1791,US-2023-133830,2023-05-12,12-10-2023,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,9,0.0,11.907,4.0,December,2023.0,Technology Licensing,26.93,Lead,60,80,-0.47,-97.62,Worst Case,Below Forecast
1792,US-2023-151162,2023-05-12,12-09-2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.952,4.0,December,2023.0,Technology Licensing,30.43,Closed Won,40,70,-0.49,13.15,Worst Case,Below Forecast
1793,US-2023-125542,2023-05-12,12-07-2023,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147,4.0,December,2023.0,Managed Services,343.63,Lead,40,83,4.86,1063.95,Expected Case,Above Forecast
1794,US-2023-133830,2023-05-12,12-10-2023,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.0,3,0.0,7.2,4.0,December,2023.0,Professional Services,14.71,Negotiation,40,87,0.29,-95.7,Expected Case,Above Forecast
1795,US-2023-151162,2023-05-12,12-09-2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.6613,4.0,December,2023.0,Professional Services,113.95,Lead,60,74,-15.57,555.84,Expected Case,Below Forecast
1796,US-2023-133830,2023-05-12,12-10-2023,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,4,0.0,23.0864,4.0,December,2023.0,Managed Services,45.24,Proposal,90,78,3.88,-50.07,Best Case,Above Forecast
1797,US-2023-151162,2023-05-12,12-09-2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,4.0,December,2023.0,Managed Services,19.28,Lead,60,76,-1.81,-64.43,Expected Case,Below Forecast
